20届校招-python开发工程师（长沙研究所）,深信服科技股份有限公司,深圳,1-1.5万/月,04-03,"['深圳\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招30人\xa0\xa0', '\xa0\xa004-03发布\xa0\xa0', '\xa0\xa0计算机科学与技术 软件工程']",上市公司,,互联网/电子商务,"本科年薪18万+，硕士年薪21万+岗位描述：参与深信服集团母公司旗下云计算管理平台开发建设工作；完成云计算管理产品设计，开发，测试标准化迭代开发工作；为众多的企业级用户提供更简单、更安全、更有价值的产品。岗位要求：1、本科及以上学历，专业不限；2、熟悉Linux/unix操作系统基础原理，熟练使用Linux系统；3、熟悉TCP/IP、HTTP等协议，有良好的网络、数据传输、安全、计算机体系结构方面的知识；4、熟悉使用Django, Flask, Tornado框架中的至少一种；熟悉Python语言开发，有Openstack等微服务开发经验优先。                                                        职能类别：大学/大专应届毕业生                                        微信分享"
Python开发工程师,深圳市沃信科技有限公司,深圳,6-8千/月,04-03,"['深圳\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,,计算机软件,"岗位要求：1、熟悉Linux 基本操作；2、有使用Python语言项目开发经验；3、熟悉数据库（oracle、DB2、MySQL）优先；4、对Redis等noSQL数据库有基本了解；岗位职责：.根据功能需求,参与软件的开发和文档编写;2.基于算法模块,完成上层应用功能的开发工作;3.调试和测试,验证产品功能的正确性和稳定性；                                                        职能类别：Python开发工程师                                        关键字：Python                            微信分享"
Python开发工程师,深圳市弘长科技有限公司,深圳,-,04-03,"['深圳\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,,"计算机软件,石油/化工/矿产/地质",岗位描述：1. 2年以上Python开发经验，熟悉网络爬虫或数据处理和分析相关的开发；2. 负责web数据采集相关的开发，熟悉web数据的抓取、解析等开发工作，有一定数据清洗和分析基础；3. 熟悉应对反爬策略的方式方法，并有成功绕过反爬策略的案例；4. 具有很强的技术钻研能力；岗位要求：1. 精通python，scrapy，pyspider，Selenium 等框架，深入研究过scrapy，pyspider框架的源码，并能对scrapy，pyspider框架的源码进行修改和优化；2. 熟悉网络抓包工具，熟悉使用正则表达式；熟悉HTTP传输协议，能模拟各类操作进行数据的爬取；3. 了解数据清洗和分析相关的工具，了解大数据分析；4. 具有较强的分析和解决问题能力，以解决技术难题为乐趣，有想法，敢于挑战；5. 熟悉MySQL、mongodb、有数据库开发经验者优先，有 GitHub 地址或技术博客地址者优先；                                                        职能类别：Python开发工程师                                        关键字：Python后端                            微信分享
Python开发工程师,大连铭信科技发展有限公司,大连-高新园区,0.8-1.3万/月,04-03,"['大连-高新园区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,"计算机软件,互联网/电子商务",岗位要求：1.全日制本科及以上，计算机相关专业毕业；2.精通Python语言，3年以上Python开发经验；2.熟练爬取数据及识别码的验证;3.精通BI的开发，熟悉supperset优先。                                                        职能类别：软件工程师                                        关键字：python爬虫BIsupperset                            微信分享
Python开发工程师,青岛绿洲创智科技信息有限公司,青岛-崂山区,0.8-1万/月,04-03,"['青岛-崂山区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,家具/家电/玩具/礼品,"岗位职责：1、协助项目经理做好公司内部crm系统日常开发和版本升级；2、软件模块性能调优和打包；3、快速、准确理解功能设计文档，根据需求编写技术概要、详细设计。认知要求：1、精通Python语言，3-5年开发经验，计算机相关专业毕业。2、熟悉常用web前端开发技术，包括JavaScript,HTML/CSS,Vue 等。3、熟练掌握Odoo技术框架Tornado/Django/Flask/，能独立完成系统搭建。4、熟练使用GIT管理代码。5、熟练使用Linux，Mysql, Postgresql。6、有odoo版本升级经验，熟悉python3优先考虑。７、有redis,mongodb等NOSQL数据库的使用经验，有redis或者mongodb集群部署经验者优先8、OCA社区活跃者，有开源模块贡献者优先。9、有客户管理系统或高校教务系统开发经验者优先。                                                        职能类别：Python开发工程师                                        关键字：IT开发工程师                            微信分享"
Python开发工程师,江苏鑫合易家信息技术有限责任公司,南京-浦口区,0.7-1.2万/月,04-03,"['南京-浦口区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",合资,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",岗位要求：1.就业务数据/目标操作系统/业务流程与规则进行项目可行性分析，并设计项目实施方案；2.负责项目软件规格确定，开发，测试，交付及后期维护；3.在项目实施过程中负责与业务团队及用户进行有效沟。任职要求：1.计算机相关专业本科及以上，1年以上python开发经验;2.熟悉流程自动化（RPA）的相关业务，熟悉RPA常用工具（Uipath，AliyunRPA等），有rpa实际项目开发经验者优先考虑；3.具有良好的团队配合意识，沟通能力良好；4.能够承担必要的工作压力和出差；                                                        职能类别：软件工程师                                        关键字：python爬虫软件开发软件工程师django开发开发工程师工程师                            微信分享
Python开发工程师,广州竞德信息技术有限公司,广州-天河区,1.2-1.6万/月,04-03,"['广州-天河区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,计算机软件,1、有使用python web框架开发的经验，例如  flask/django；2、有使用python进行数据分析的经验，比如pandas/numpy；3、有良好的算法和数据结构基础，及很强的自学能力；4、善于思考，能提出高质量的问题，系统性地分析并从根源上解决问题；5、负责设计、开发、维护分布式爬虫系统；6、负责公司大数据平台及应用平台的设计、开发、环境搭建、调优及故障诊断；7、支撑多样的数据分析场景，负责底层大规模数据的存储、索引、分析、实时查询功能设计和开发；8、基于特征数据，挖掘用户标签和构建用户画像，建立数据模型，用数据推动业务发展；9、沟通能力良好，善于团队合作。任职要求：1、本科及以上学历，3年以上相关开发经验；2、熟悉爬虫抓取原理，了解反爬策略，具有实际爬虫经验；3、熟悉xpath、css等常用数据解析方式和常用的爬虫框架；4、具备扎实的SQL经验                                                            5、熟悉TensorFlow优先                                                        职能类别：软件工程师                                        微信分享
Python工程师,佛山市德朗司科技有限公司,佛山-南海区,0.5-1万/月,04-03,"['佛山-南海区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,"互联网/电子商务,生活服务",岗位职责：1. 参与已有爬虫系统中作业的检验，设计和优化爬虫策略，充分利用已有服务器和宽带资源进行优化；2. 设计爬虫策略和防屏蔽规则，解决封账号、封IP、验证码等难点攻克，提升网页抓取的效率和质量.3. 负责爬虫系统的架构设计与开发，编写大规模分布式网络爬虫（多线程、分布式调度、协议处理）；4. 负责指定网站进行网页内容抓取、深度网页内容抓取的关键技术以及数据清理提取；5. 负责数据的抓取、解析、清洗、入库、优化；构建和开发在海量数据下多维分析的数据分析平台。岗位要求1. 本科以上专业，精通网络爬虫、互联网搜索、大数据新闻、网络多媒体、网络视频、即时通讯等技术，有着丰富的网络数据爬取工程项目经验；2. Python、Java或者Golang基础扎实，精通SSH等开源框架；3. 熟悉MySql、Oracle、MongoDB一种或多种数据库开发技术，有较好的数据库设计能力；4. 精通网页抓取原理及技术、深度抓取、动态网页技术抓取、浏览器模拟抓取技术，从结构化的和非结构化的数据中获取信息；5. 精通爬虫和反爬技术，精通http底层协议，了解TCPHTTP协议、HtmlJsCss、Ajax等技术；精通深度抓取、动态网页技术抓取、浏览器模拟抓取技术等；6. 熟悉分布式系统、多线程；7. 具有网络爬虫、网页信息抽取、web挖掘等搜索引擎等相关经验优先，做过电商平台商品信息采集项目者优先。8. 能够快速学习和掌握新技术，优秀的分析、解决问题能力，具备团队合作精神我们的福利：1、社会保障：购买社会保险（养老、生育、工伤、失业、医疗保险）。2、免费午餐：公司每天都安排营养午餐供应。3、奖罚制度：公司每月都会对出色的员工进行表彰并发放奖金。4、晋升机制：完善的晋升考核奖励机制，管理岗位晋升及专业技能纵深，双向发展通道。5、培训体系：公司为新员工提供入职培训及专业培训，入职引导人一对一帮带；不同级别及不同岗位均有相应专业及管理培训，不断提高员工的综合能力。6、员工活动：公司注重员工的身体健康，每季会组织一次集体活动，如：登山、郊外游等活动。7、假期福利：带薪年假，带薪病假、婚假、产假、生育津贴、丧假等。8、日常福利：水果下午茶时间，生日礼物，节日礼物等，如端午节送粽子，中秋节送月饼等。9、年度调薪：每年至少有1次调薪机会。10、试用期：1-3个月，我们给予新人莫大的认可与鼓励，以能力和结果为导向，帮助你提前达成目标，提前转正。桂城分公司地址：佛山市南海区桂城街道桂澜北路4号中盛国际1904（雷岗地铁站B出口）平洲分公司地址：佛山市南海区桂城街道平洲大德社区怡居三街B座7号                                                        职能类别：数据通信工程师                                        关键字：Java数据挖掘搜索数据库开发Python                            微信分享
Python开发工程师,苏州东湾信息科技有限公司,苏州-工业园区,1-1.5万/月,04-03,"['苏州-工业园区\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,计算机软件,"职位要求：1.计算机相关专业，本科及以上学历;2.熟练掌握基本算法与数据结构;3.具有优良的编码风格和习惯；4.熟悉HTTP、TCP/IP协议，RESTful规范；5.熟悉Linux开发环境,zsh/vim/git者优先；6.良好的Ruby或者Python/PHP语言基础及开发/重构能力优先；7.具有良好的英语书面表达能力,过6级者优先；8.熟练使用RubyOnRails或Flask，Django,Laravel等主流开发框架者优先;9.了解Postgresql、Mysql、Redis、Memcached等数据库及缓存的使用和基本原理者优先；                                                        职能类别：软件工程师                                        关键字：python后端技术开发                            微信分享"
C++/Python GUI 软件工程师,苏州珂晶达电子有限公司,苏州-工业园区,1-1.5万/月,04-03,"['苏州-工业园区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,"电子技术/半导体/集成电路,计算机软件",职位名称：C++/python GUI 软件工程师职责：1、负责开发及维护我公司软件产品的工作，以GUI设计为主（包括CAD绘图）、 同时涉及网络数据交换，数据管理等模块；撰写内部文档及测试脚本。要求：理工科本科及以上学历。精通C++或Python程序设计语言。具有以下工作经验者优先：  - 大型产品的开发或维护工作  - Qt4/5 图形界面库  - VTK 或其他三维可视化库  - XML/XSLT  - Linux/Unix 操作系统有较好的英语读写能力，能快速阅读英文技术资料，用基本的英文撰写内部文档。 思路清晰、有条理，能有效地讨论技术问题。                                                        职能类别：软件工程师                                        微信分享
Python全栈工程师,上海沪源医药有限公司,上海-闵行区,0.8-1.6万/月,04-03,"['上海-闵行区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布\xa0\xa0', '\xa0\xa0英语熟练\xa0\xa0', '\xa0\xa0计算机科学与技术 软件工程']",民营公司,50-150人,"制药/生物工程,贸易/进出口",因为行业特点，所有岗位待遇从优，具体面议岗位描述：  负责公司内部web项目全栈开发   任职要求：3年以上Web开发经验熟练使用js(ts)/css(less)/html，熟悉Vue/JQuery/Bootstrap熟练使用Django，熟悉Flask熟练使用SQL Server / Oracle / MySQL / PG之一熟练使用Redis，熟悉MongoDB有OA系统开发经验优先熟悉TensoFlow/PyTorch优先除Python 外，熟悉一门或多门编程语言（如：C# / Java）                                                        职能类别：软件工程师数据库工程师(DBA)                                        关键字：软件开发软件工程师                            微信分享
高级Python开发工程师,有因信息科技（上海）有限公司,上海-闵行区,1.5-2.5万/月,04-03,"['上海-闵行区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,计算机软件,岗位职责：1.开发高并发直播软件平台的后端服务相关功能；2.根据产品需求，提出技术解决方案，并完成技术文档撰写；3.按项目计划完成代码编写、单元测试、内部测试等工作；5.负责后期维护与升级工作；6.进行规范化、模块化开发实践，分析并解决性能瓶颈。任职要求：1、计算机专业或相关专业大学本科及以上学历，5年以上基于Python+Django的实际后端项目开发经验，有过高并发开发及调试经验；2、熟练掌握HTTP(s)/TCP/UDP/WebSocket等网络协议，具备云平台或PaaS平台开发经验，有阿里云、七牛云接口开发经验更佳；3、具备服务化框架开发经验，熟悉关系／非关系型数据库的使用，了解基本的设计、优化原则；4、熟练使用git/Docker等工具，了解ansible等自动化运维工具，掌握持续测试、集成、部署实践经验；5、熟悉Linux的使用和管理，了解操作系统相关知识，具有良好的代码风格，良好的沟通能力和团队合作精神。特别要求：1、 要有加入创业公司的想法；2、 能够跟着公司一起成长，而不仅仅是把自己定位为一名普通的员工；3、少抱怨，多行动，多提有利于公司发展的建议；                                                        职能类别：软件工程师                                        微信分享
Python开发工程师,上海量锐信息科技有限公司,上海-黄浦区,1.3-1.6万/月,04-03,"['上海-黄浦区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,"计算机软件,金融/投资/证券","岗位职责：1. 负责后台系统的开发2. 优化系统运行速度，提升稳定性3. 优化HDFS, Impala, Hive的读写性能职位要求：1. 计算机相关专业本科以上学历，2到5年python开发经验。2. 精通Python，掌握Django框架，熟悉djangorestframework。3. 熟悉MySQL或Oracle数据库。熟悉Hadoop生态，掌握HDFS、Hive、Impala使用方式优先。4. 了解Java开发编译部署流程优先。我们提供给你的：1、高于市场行情的薪酬；2、交通便利且温馨舒适的办公地点；3、一个与行业大神直接切磋的平台；4、一群年轻向上想与你并肩作战的同事；5、一位喜欢夸你、奖励你的老板。                                                        职能类别：系统架构设计师高级软件工程师                                        关键字：Python大数据                            微信分享"
Python 软件开发工程师,深圳华大生命科学研究院,深圳-盐田区,0.8-1.6万/月,04-03,"['深圳-盐田区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,500-1000人,非营利组织,岗位职责：1.负责公司系统及平台的设计、开发、维护；2.根据原型需求完成系统接口开发；3.维护和升级现有系统服务，快速定位并修复系统；4.编写接口文档。岗位要求：1.本科及以上，两年以上 Python 相关工作经验；2.精通 Python，熟练使用常见的设计原则、设计模式、编码规范；3.有独立设计、开发、维护项目的能力；4.项目实战运用一种以上 WEB 框架和常用第三方库，Django 优先；5.良好的网络编程能力，熟练使用 TCP、HTTP/HTTPS 等协议的网络程序开发；6.熟练使用 Redis、MySQL、MongoDB 等，分布式队列、搜索引擎项目实践经验；7.熟练使用 Linux 系统进行日常开发，熟悉 Git 团队协作开发；8.良好编码习惯和文档编写习惯；9.良好的数据结构基础及自学能力，以及优秀的团队协作和沟通能力。加分项：1.Node.js 项目独立开发经验；2.Github 个人开源库；                                                        职能类别：Python开发工程师                                        微信分享
Python工程师,奇虎360科技有限公司,武汉,1.5-2万/月,04-03,"['武汉\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-03发布']",上市公司,5000-10000人,互联网/电子商务,岗位描述：1、 负责信息安全系统服务端设计与开发；2、 与前端进行联调；3、 现有系统的维护，优化。任职要求1、 本科以上学历计算机相关专业，如能力突出或项目经验丰富可放宽要求；2、 熟悉Linux开发环境；3、 熟练掌握Python；4、 良好的算法基础；5、 熟悉常用数据库使用和网络基础；思路清晰，有独立思考解决问题的能力；良好的团队合作精神，共享精神，对工作具有责任心，勤奋好学。能力加分：1、 有信息安全背景优先；2、 有团队管理经验优先；3、 有机器学习经验背景优先。                                                        职能类别：软件工程师                                        微信分享
python开发工程师,沈阳多码斯信息技术有限公司,沈阳-浑南区,4.5-8千/月,04-03,"['沈阳-浑南区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,,计算机软件,一、任职资格：1.大专及以上学历，软件工程、计算机等专业优先，有相关基础的其他专业亦可，逻辑思维能力强的理工科专业学生亦可； 2.沟通能力佳，有团队意识。 3.热爱计算机软件开发行业；4.善于学习和总结分析，有良好的工作态度和团队合作精神；福利待遇：周日双休，法定节假日带薪年假；五险一金，一年至少两次公费旅游；工作地点：  沈阳、北京                                                         职能类别：软件工程师其他                                        关键字：etl算法大数据人工智能Java软件开发实习生数据库IT维护python                            微信分享
Python开发工程师,成都迪睿汇金科技有限公司,重庆-江北区,0.8-1.6万/月,04-03,"['重庆-江北区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布\xa0\xa0', '\xa0\xa0英语']",民营公司,50-150人,"计算机软件,金融/投资/证券",职责描述：1、 参与公司产品和项目的大数据处理系统或应用的设计、开发、维护；2、 参与或主导ETL相关项目建设，参与架构讨论并推进技术演进和优化；3、 计ETL整体架构和任务调度平台；4、 参与ETL相关的性能调优和监控。任职条件：1、 计算机、信息技术等相关专业大学本科及以上学历；2、 精通Python开发，精通ETL开发，三年以上工作经验，能够独立承担程序模块的设计及开发；3、 精通MySQL、Oracle等数据库及MPP架构数据库；4、 熟练掌握SQL，理解Hive/MySQL/Oracle 原理和调优方法，有独立处理大规模数据/日志的经历；5、 熟悉Linux/Unix环境及脚本开发；6、 工作认真负责，能承受较强的工作压力，良好的沟通协调能力及语言表达能力，积极的学习态度，良好的服务意识和团队合作精神。                                                          职能类别：高级软件工程师软件工程师                                        关键字：金融证券                            微信分享
Python开发工程师,成都花市网电子商务有限公司,成都,6-9千/月,04-03,"['成都\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,50-150人,"互联网/电子商务,计算机软件",岗位职责:1、基于Selenium完成自动化程序开发和测试2、在软件产品实施过程中，参与功能需求书撰写、开发与集成测试等，确保项目按时按质完成；3、对于系统出现的问题能进行及时修改及完善；4、不断熟悉和掌握新的业务知识和新技术任职要求：1、3年及以上Python开发经验，1年及以上实际反爬开发经验，有APP手机操作爬虫经验及计算机相关专业优先2、有扎实的计算机基础、熟悉常用数据结构精通html语言3、熟悉常见的反爬机制及应对策略，网络基本知识扎实，熟悉scrapy、pyspider框架4、熟练使用Mysql关系型数据库和MongoDB非关系型数据库，熟悉Linux平台及Linux常用命令的使用5、熟练掌握Python语言，具有良好的编码风格及编码能力6、熟悉高并发、高性能的分布式系统的设计及应用，熟悉常用数据存储，各种数据处理技术优先除丰厚的待遇外，我们还有：1、保障：公司购买五险；2、假期：双休+享受国家法定节假日+带薪年假+福利假；2、福利：年终奖+工龄金+结婚/生育礼贺+过节补贴/礼品+员工旅游等；3、激励：每月/每周均有团队/个人比赛激励，奖金；4、团建：每月员工团队建设。如：聚餐、K歌、抽奖、户外等；5、培训：每月提供多种带薪培训，包括岗前培训、衔接培训、管理能力培训等；6、发展：每年一次内部干部竞选，加薪晋职。                                                        职能类别：Python开发工程师软件工程师                                        关键字：python爬虫软件开发工程师                            微信分享
Python开发工程师,广东东田教育集团有限公司,广州-天河区,1.5-2.5万/月,04-03,"['广州-天河区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,150-500人,"互联网/电子商务,教育/培训/院校",岗位职责：1、负责教育产品数据相关的程序开发，含核心代码编写及后台服务程序的研发；2、负责中大型项目的后台软件架构和整体框架设计；3、参与指导及解决开发过程中遇到的技术问题，并能够带领后端开发人员进行快速迭代；4、负责按照公司的软件开发规范编写相关项目技术文档。职位要求：1、计算机相关专业，本科及以上学历，3年以上Python开发工作经验；2、精通Python编程以及Python框架；3、熟悉数据模型，有良好的数据结构及算法基础；4、有一定的数据挖掘或者机器学习的理论背景和使用经验，有大数据的开发背景优先；5、完整参与过中大型项目，并在其中担任主要开发角色，有高并发设计经验者优先；6、逻辑性好，理解能力强，沟通能力强；能客观分析问题，积极主动寻求解决方案。                                                        职能类别：Python开发工程师算法工程师                                        关键字：python爬虫算法工程师数据结构数据分析大数据                            微信分享
Python开发工程师（外汇岗位）,上海向普科技有限公司,上海-浦东新区,1-1.6万/月,04-03,"['上海-浦东新区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,150-500人,"计算机服务(系统、数据服务、维修),金融/投资/证券","岗位职责：1. 参与金融类软件系统开发；2. 根据开发进度和任务分配，实现相应模块软件的设计、开发、编程任务；3. 能按照项目计划，按时提交高质量代码，完成开发任务。任职要求：1. 3年以上Python经验，熟悉Django, Tornado, Flask框架中的至少一种，熟悉Web后端架构；2. 熟悉Linux平台环境的开发，掌握Linux常用命令；3. 熟悉python网络编程，能够设计和维护基于TCP/IP协议的高性能事件驱动框架程序；4. 熟悉mysql、mongodb、redis等数据库使用；5. 有金融行业经验优先考虑。公司福利:1. 工作满一年之后公司可提供申请限价房机会；2. 公司协助办理居住证积分，协助办理居转户；3. 五险一金，带薪年假，旅游培训等福利；4. 加班餐贴、车贴等补贴；5. 扁平化管理模式。                                                        职能类别：Python开发工程师                                        微信分享"
python开发工程师,上海杰奕信息技术有限公司,上海-虹口区,0.8-2万/月,04-03,"['上海-虹口区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,少于50人,"计算机软件,互联网/电子商务",1.负责项目的服务端的架构调研、设计和开发；2.设计、开发并改进产品后台服务；3.快速原型开发，快速迭代并迅速投入产品；4.参与项目重点、难点模块的研发工作，结合业务的特点，提供面向业务的整体优化方案；5.分析后台统计数据，不断提升产品体验。岗位要求：1、全日制本科以上学历，计算机相关专业，3-5年工作经验，学信网不可查学历勿扰，能接受转Golang开发优先2、有扎实的python基础，精通python3，熟悉http原理;3、熟悉MVC架构，精通Flask/Django或者其他Python Web开发框架，熟悉常用设计模式；4、熟悉常见数据库(如MySQL/PostgreSQL/SQLServer)和NoSQL（如Redis/Memcache/MongoDB)。5、熟悉LINUX/UNIX操作系统；6、具备扎实的编程功底和良好的编程习惯，注重代码质量，代码复用性和可扩展性强。7、拥有高并发系统的设计与调优经验优先，懂得如何扩展/解耦系统 。                                                        职能类别：软件工程师其他                                        微信分享
Python/Odoo高级开发工程师,上海喜宝供应链管理有限公司,上海,2.5-3万/月,04-03,"['上海\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,150-500人,"互联网/电子商务,服装/纺织/皮革",职位描述：1.用Python开发Odoo（OpenERP）相关模块；2.快速、准确理解功能设计文档，根据需求编写技术概要、详细设计、开发实现，负责设计文档、技术文档、用户文档、实施文档的编写；3.负责相关软件模块的完善和性能调优工作；4.实现Odoo和其他系统的接口，比如电商平台等；5.对前瞻技术研究，站在用户体验角度提出产品改善意见；6.把控整个组内的代码质量和技术培养；负责团队成员技术培训及指导。岗位要求：1.有3年以上Python开发经验，精通Python编程，掌握Python的高效写法；2.熟悉JavaScript，熟悉Linux操作系统，熟练掌握Shell脚本语言；熟悉使用git等代码管理工具；3.熟悉PostgreSQL数据库，能熟练编写sql语句；4.具备大规模高并发访问的服务集群架构设计和开发经验者优先；5.有钻研问题并解决问题的兴趣和毅力，有团队合作精神、责任心、能接受建议，具备良好的表达和沟通能力。有较强的自学能力和技术攻关能力。                                                        职能类别：高级软件工程师ERP技术开发                                        微信分享
少儿编程讲师（scratch/python/c++）,广州学码教育科技有限公司,广州,0.8-1.5万/月,04-03,"['广州\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,1000-5000人,教育/培训/院校,技能要求：计算机科学与技术行业前景：少儿编程教育行业，蓝海市场，未来增量比较大，加上国家政策扶持，综合前景明朗公司平台：集团化培养与成长，快速上升阶段；目前全国70家左右的直营校区，预计年底全国是100家，人数目前是在1600人出头的规模，广州目前6家校区，到今年年底的筹划是8-10家校区，发展迅猛薪资待遇：基本+岗位+岗级+课时费+体验课转化奖金+续费奖金+餐补，正常购买五险一金，待遇优厚晋升发展：1-管理线：讲师-校区教学主管-城市教学经理-区域教学总监2-专业线：初级讲师-中级讲师-高级讲师-资深讲师-金牌讲师岗位职责：1.、主要负责讲授青少年编程课程；2、按照公司课程要求制定教学计划，高质量完成教学任务；3、负责班级日常管理和维护工作；4、负责学生辅导和教学答疑等工作；5、参与优化和创新教学课程体系；6、配合其他部门完成相关工作。任职资格：1、本科计算机相关专业，熟悉Scratch、Python（最主要）、C++；2、具备独立工作能力和学习能力；3、形象较好，亲和力强，有较强的沟通表达能力；4.、吃苦耐劳，责任心强，有团队协作能力；5、有教育培训行业经验者或者相关教师资格证书者优先。工作地点：1-海珠区昌岗汇普中心（2/8号线昌岗地铁）工作时间：1-工作：三-五，12:30-20:30，六日集中授课，根据排课表灵活安排2-休息：双休，休周一周二公司福利:有竞争力的薪酬体系：高额基本工资+高额绩效；完善的社会保障体系：五险一金+餐补；全方位的培训体系：全员技能培训和管理培训；公平职位晋升机制：年度评级加薪，晋升空间大；免费子女学习福利：正式员工子女免费上小码王课程；诱人的节假日福利：节日福利+生日礼品+结婚生子大礼包；各种高大上的团建活动：团建旅游，优秀员工海外游。                                                        职能类别：讲师/助教                                        微信分享
Python开发工程师-财务报表平台,字节跳动,北京,2-4万/月,04-03,"['北京\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa004-03发布']",民营公司,10000人以上,"互联网/电子商务,计算机软件",职位描述：1、负责财务报表平台Python后端服务开发与维护；2、负责高质量的设计和编码；承担重点、难点的技术攻坚；3、负责推动、优化ETL技术体系、组件抽象，提升开发效率。职位要求：1、本科及以上学历，计算机等相关专业；2、3年以上Python后端开发经验；3、熟悉MySQL或NoSQL等常用储存方案及基本原理，能够合理设计数据库结构；4、具有大数据存储和计算经验，了解或使用过hive，spark，hadoop，yarn，kafka等大数据存储与计算集群；5、热爱技术，有较强的学习能力，有强烈的求知欲、好奇心和进取心 ，能及时关注和学习业界最新的技术；6、熟悉pandas等数据工具，有jupyter使用或运维经验docker等容器技术相关经验者优先。                                                        职能类别：软件工程师                                        微信分享
